,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
96973,Flutter 앱 개발자,비사이드코리아,"['Flutter', 'Swift', 'fastlane', 'Kotlin']",16,800,2,9,서울,마포구,70,2024-06-02 20:33:35.003199,https://www.jumpit.co.kr/position/20392,크로스플랫폼 앱개발자,fastlane
96981,플러터(Flutter) 개발자 채용,피에트,"['REST API', 'Figma', 'GitHub Actions', 'Flutter', 'iOS', 'Android OS', 'gRPC', 'fastlane']",3,125,1,10,서울,강남구,70,2024-06-02 20:33:47.976083,https://www.jumpit.co.kr/position/25046,크로스플랫폼 앱개발자,fastlane
96998,React Native 프론트 개발자,부엔까미노,"['TypeScript', 'Firebase', 'Redux', 'redux-saga', 'axios', 'React Native', 'CodePush', 'fastlane']",0,29,4,7,서울,종로구,70,2024-06-02 20:34:43.512308,https://www.jumpit.co.kr/position/25785,크로스플랫폼 앱개발자,fastlane
103788,Cloud 기반 플랫폼 개발자 모집,씨온드림,"['kubernetes', 'C++', 'C', 'Network', 'golang', 'docker']",2,227,4,15,경기,성남시,70,2024-06-02 20:34:45.782798,https://www.jumpit.co.kr/position/19956,서버/백엔드 개발자,docker
104023,React 프론트엔드 개발자 모집,이원커뮤니케이션,"['mariadb', 'react', 'gitlab', 'javascript', 'docker']",6,435,4,8,서울,금천구,70,2024-06-02 20:34:10.809242,https://www.jumpit.co.kr/position/15188,프론트엔드 개발자,docker
111171,Cloud 기반 플랫폼 개발자 모집,씨온드림,"['kubernetes', 'C++', 'C', 'Network', 'golang', 'docker']",2,227,4,15,경기,성남시,70,2024-06-02 20:34:45.782798,https://www.jumpit.co.kr/position/19956,서버/백엔드 개발자,kubernetes
123779,PHP 개발자,휴먼이즈,"['html5', 'php', 'mysql', 'jquery', 'css 3']",55,2104,0,5,서울,용산구,70,2024-06-02 20:32:58.225423,https://www.jumpit.co.kr/position/15530,웹 풀스택 개발자,php
127604,윈도우기반 응용프로그래머 개발자 모집,시와소프트,"['c#', 'rpa', '.net', 'wpf']",11,837,2,10,서울,금천구,70,2024-06-02 20:34:18.569572,https://www.jumpit.co.kr/position/15072,SW/솔루션,.net
130535,[캐시워크] 백엔드/서버 개발자,넛지헬스케어,"['TypeScript', 'REST API', 'NoSql', 'Git', 'Cachet', 'Node.js', 'graphql', 'AWS']",84,3422,4,10,서울,강남구,70,2024-06-02 20:33:03.644881,https://www.jumpit.co.kr/position/11982,서버/백엔드 개발자,graphql
131159,웹 풀스택 개발자 경력사원 모집,호들,"['node.js', 'next.js', 'html5', 'react', 'mysql', 'typescript', 'graphql', 'aws', 'css 3']",15,1652,3,8,서울,강남구,70,2024-06-02 20:32:57.136247,https://www.jumpit.co.kr/position/15198,웹 풀스택 개발자,graphql
135809,Frontend Engineer,에어스메디컬,"['TypeScript', 'GraphQL', 'Recoil', 'styled-components', 'React', 'Webpack']",49,1368,0,3,서울,강남구,70,2024-06-02 20:32:47.418489,https://www.jumpit.co.kr/position/24897,프론트엔드 개발자,styled-components
135826,[연구개발본부] 프론트엔드 개발(2년 이상),이글루코퍼레이션,"['React Hook Form', 'TypeScript', 'Docker', 'K8S', 'Recoil', 'Node.js', 'styled-components', 'Next.js', 'React', 'Webpack']",5,215,2,7,서울,송파구,70,2024-06-02 20:32:50.659515,https://www.jumpit.co.kr/position/24849,프론트엔드 개발자,styled-components
135972,"프론트엔드 파트장 (Typescript, React)",미스터블루,"['TypeScript', 'React Query', 'Git', 'Docker', 'GitHub', 'ES6', 'Recoil', 'Next.js', 'styled-components', 'React']",1,23,5,10,서울,강서구,70,2024-06-02 20:33:47.976083,https://www.jumpit.co.kr/position/25584,프론트엔드 개발자,styled-components
135977,프론트엔드 개발자 리더,마이뮤직테이스트,"['TypeScript', 'Jenkins', 'Docker', 'Storybook', 'GitHub', 'Next.js', 'styled-components', 'React', 'Webpack', 'Jest']",8,362,5,7,서울,강남구,70,2024-06-02 20:33:51.272247,https://www.jumpit.co.kr/position/18598,프론트엔드 개발자,styled-components
136032,프론트엔드 개발자 채용,에디트콜렉티브,"['TypeScript', 'React Query', 'Redux', 'styled-components', 'React', 'three.js']",0,16,5,20,서울,강남구,70,2024-06-02 20:34:25.160387,https://www.jumpit.co.kr/position/26056,프론트엔드 개발자,styled-components
140703,Cloud 기반 플랫폼 개발자 모집,씨온드림,"['kubernetes', 'C++', 'C', 'Network', 'golang', 'docker']",2,227,4,15,경기,성남시,70,2024-06-02 20:34:45.782798,https://www.jumpit.co.kr/position/19956,서버/백엔드 개발자,golang
153767,양자컴퓨팅 연구원(신입 및 경력),노르마,"['python', 'C++', 'C', 'ai/인공지능', 'linux', 'pytorch', 'machinelearning']",19,1057,0,10,서울,성동구,70,2024-06-02 20:33:05.836896,https://www.jumpit.co.kr/position/18164,인공지능/머신러닝,ai/인공지능
153871,Research Scientist,메디픽셀,"['PyTorch', 'Linux', 'ai/인공지능', 'Python']",17,920,3,10,서울,강남구,70,2024-06-02 20:34:24.078371,https://www.jumpit.co.kr/position/15013,인공지능/머신러닝,ai/인공지능
156228,양자컴퓨팅 연구원(신입 및 경력),노르마,"['python', 'C++', 'C', 'ai/인공지능', 'linux', 'pytorch', 'machinelearning']",19,1057,0,10,서울,성동구,70,2024-06-02 20:33:05.836896,https://www.jumpit.co.kr/position/18164,인공지능/머신러닝,machinelearning
170222,파이썬 백엔드 개발자 (7년 이상),알스퀘어,"['gcp', 'SQLAlchemy', 'Pandas', 'terraform', 'msa', 'FastAPI', 'AWS', 'NumPy', 'Kubernetes', 'Python']",0,10,7,15,서울,강남구,70,2024-06-02 20:34:39.186186,https://www.jumpit.co.kr/position/25688,서버/백엔드 개발자,msa
177853,React 프론트엔드 개발자 모집,이원커뮤니케이션,"['mariadb', 'react', 'gitlab', 'javascript', 'docker']",6,435,4,8,서울,금천구,70,2024-06-02 20:34:10.809242,https://www.jumpit.co.kr/position/15188,프론트엔드 개발자,mariadb
188049,그로우맵스 경력개발자 모집,프리그로우,"['flutter', 'android os', 'ios']",0,57,3,10,부산,부산진구,70,2024-06-02 20:34:17.480561,https://www.jumpit.co.kr/position/25036,크로스플랫폼 앱개발자,ios
197215,시니어 백엔드 개발자,오엔제이,"['spring', 'amazon ec2', 'java', 'Git', 'MySQL', 'Redis']",3,368,5,10,서울,강남구,70,2024-06-02 20:34:00.987359,https://www.jumpit.co.kr/position/20678,서버/백엔드 개발자,amazon ec2
204180,[스패로우] 웹 취약점 분석 컨설턴트,파수,"['html5', 'jsp', 'linux', 'windows', 'javascript', 'css 3']",4,359,3,10,서울,마포구,70,2024-06-02 20:33:11.228925,https://www.jumpit.co.kr/position/15191,기술지원,windows
204990,통합 보안 솔루션 개발자 채용,SGA솔루션즈,"['spring', 'spring boot', 'java', 'html5', 'apache tomcat', 'css 3']",7,246,0,10,서울,송파구,70,2024-06-02 20:32:57.136247,https://www.jumpit.co.kr/position/25864,웹 풀스택 개발자,apache tomcat
206155,통합 보안 솔루션 개발자 채용,SGA솔루션즈,"['spring', 'spring boot', 'java', 'html5', 'apache tomcat', 'css 3']",7,246,0,10,서울,송파구,70,2024-06-02 20:32:57.136247,https://www.jumpit.co.kr/position/25864,SW/솔루션,apache tomcat
210598,시스템 개발자,피닉스다트,"['c++', 'c', 'sw', 'linux']",0,56,5,10,서울,구로구,70,2024-06-02 20:33:49.072694,https://www.jumpit.co.kr/position/24253,devops/시스템 엔지니어,c++
210896,[전문연구원 가능] SoC Design Engineer,모빌린트,"['Java', 'ASIC', 'c++', 'EDA', 'c', 'FPGA', 'Verilog', 'Python']",15,1790,0,20,경기,성남시,70,2024-06-02 20:33:04.740887,https://www.jumpit.co.kr/position/10028,HW/임베디드,c++
211019,펌웨어(Firmware) 임베디드 개발자(경력),디에이아이오,"['fw', 'c++', 'c', 'sw', 'embedded']",3,568,2,20,경기,성남시,70,2024-06-02 20:34:45.782798,https://www.jumpit.co.kr/position/15074,HW/임베디드,c++
211053,RTL / IP  설계 연구원 채용,디에이아이오,"['FW', 'c++', 'ASIC', 'c', 'ARM', 'verilog']",3,247,3,20,경기,성남시,70,2024-06-02 20:34:55.628553,https://www.jumpit.co.kr/position/15083,HW/임베디드,c++
211174,시스템 개발자,피닉스다트,"['c++', 'c', 'sw', 'linux']",0,56,5,10,서울,구로구,70,2024-06-02 20:33:49.072694,https://www.jumpit.co.kr/position/24253,SW/솔루션,c++
211200,머신 비전 S/W 개발자 경력 채용,한국기능공사,"['c#', 'c++', 'sw']",7,741,1,10,충북,음성군,70,2024-06-02 20:33:56.702314,https://www.jumpit.co.kr/position/15516,SW/솔루션,c++
211254,[SW]  (CT 3D Viewer / Digital Guide)  SW개발,덴티움,"['c#', 'c++', 'c', 'qt', 'SW', 'DirectX', 'OpenGL', 'opencv']",7,371,1,6,경기,수원시,70,2024-06-02 20:34:13.023246,https://www.jumpit.co.kr/position/21535,SW/솔루션,c++
211262,정형외과용 3D뷰어 SW 개발,덴티움,"['c#', 'c++', 'c', 'qt', 'SW', 'OpenGL']",4,254,2,8,경기,수원시,70,2024-06-02 20:34:14.245263,https://www.jumpit.co.kr/position/21534,SW/솔루션,c++
211344,[WBCT] CT 촬영용 SW 개발,덴티움,"['c#', 'c++', 'SW', 'Mfc']",4,235,2,8,경기,수원시,70,2024-06-02 20:34:35.949934,https://www.jumpit.co.kr/position/21636,SW/솔루션,c++
211399,펌웨어(Firmware) 임베디드 개발자(경력),디에이아이오,"['fw', 'c++', 'c', 'sw', 'embedded']",3,568,2,20,경기,성남시,70,2024-06-02 20:34:45.782798,https://www.jumpit.co.kr/position/15074,SW/솔루션,c++
213715,[SW]  (CT 3D Viewer / Digital Guide)  SW개발,덴티움,"['c#', 'c++', 'c', 'qt', 'SW', 'DirectX', 'OpenGL', 'opencv']",7,371,1,6,경기,수원시,70,2024-06-02 20:34:13.023246,https://www.jumpit.co.kr/position/21535,SW/솔루션,qt
213723,정형외과용 3D뷰어 SW 개발,덴티움,"['c#', 'c++', 'c', 'qt', 'SW', 'OpenGL']",4,254,2,8,경기,수원시,70,2024-06-02 20:34:14.245263,https://www.jumpit.co.kr/position/21534,SW/솔루션,qt
228927,[병역특례] 백엔드개발(Node.js) 산업기능요원 모집,넛지헬스케어,"['postgresql', 'elasticsearch', 'amazon dynamodb', 'Node.js', 'mysql', 'aws']",78,4342,0,3,서울,강남구,70,2024-06-02 20:32:53.909580,https://www.jumpit.co.kr/position/11999,서버/백엔드 개발자,elasticsearch
231747,파이썬 백엔드 개발자 (7년 이상),알스퀘어,"['gcp', 'SQLAlchemy', 'Pandas', 'terraform', 'msa', 'FastAPI', 'AWS', 'NumPy', 'Kubernetes', 'Python']",0,10,7,15,서울,강남구,70,2024-06-02 20:34:39.186186,https://www.jumpit.co.kr/position/25688,서버/백엔드 개발자,gcp
233855,백엔드 개발자 (경력 3년~5년),테이텀,"['node.js', 'NoSql', 'PostgreSQL', 'MySQL', 'Ansible', 'Go', 'mysql', 'Ruby', 'rabbitmq', 'redis', 'Python']",6,244,3,5,서울,강남구,70,2024-06-02 20:32:54.986196,https://www.jumpit.co.kr/position/24222,서버/백엔드 개발자,redis
233961,백엔드 개발자 담당,인피니티익스체인지코리아,"['spring boot', 'spring data jpa', 'rest api', 'mysql', 'aws', 'Spring Data JPA', 'redis', 'Mybatis']",10,202,3,7,서울,강남구,70,2024-06-02 20:33:15.558810,https://www.jumpit.co.kr/position/25482,서버/백엔드 개발자,redis
241232,[병역특례] 백엔드개발(Node.js) 산업기능요원 모집,넛지헬스케어,"['postgresql', 'elasticsearch', 'amazon dynamodb', 'Node.js', 'mysql', 'aws']",78,4342,0,3,서울,강남구,70,2024-06-02 20:32:53.909580,https://www.jumpit.co.kr/position/11999,서버/백엔드 개발자,postgresql
249302,[IT] 풀스택 개발자 (전자차트/클라우드플랫폼),덴티움,"['c#', 'PostgreSQL', 'GraphQL', 'JavaScript', 'Node.js', 'MSA', 'Next.js', 'React', 'NestJS']",38,2294,1,10,경기,수원시,70,2024-06-02 20:33:01.500880,https://www.jumpit.co.kr/position/3375,웹 풀스택 개발자,c#
250576,머신 비전 S/W 개발자 경력 채용,한국기능공사,"['c#', 'c++', 'sw']",7,741,1,10,충북,음성군,70,2024-06-02 20:33:56.702314,https://www.jumpit.co.kr/position/15516,SW/솔루션,c#
250630,[SW]  (CT 3D Viewer / Digital Guide)  SW개발,덴티움,"['c#', 'c++', 'c', 'qt', 'SW', 'DirectX', 'OpenGL', 'opencv']",7,371,1,6,경기,수원시,70,2024-06-02 20:34:13.023246,https://www.jumpit.co.kr/position/21535,SW/솔루션,c#
250638,정형외과용 3D뷰어 SW 개발,덴티움,"['c#', 'c++', 'c', 'qt', 'SW', 'OpenGL']",4,254,2,8,경기,수원시,70,2024-06-02 20:34:14.245263,https://www.jumpit.co.kr/position/21534,SW/솔루션,c#
250654,윈도우기반 응용프로그래머 개발자 모집,시와소프트,"['c#', 'rpa', '.net', 'wpf']",11,837,2,10,서울,금천구,70,2024-06-02 20:34:18.569572,https://www.jumpit.co.kr/position/15072,SW/솔루션,c#
250720,[WBCT] CT 촬영용 SW 개발,덴티움,"['c#', 'c++', 'SW', 'Mfc']",4,235,2,8,경기,수원시,70,2024-06-02 20:34:35.949934,https://www.jumpit.co.kr/position/21636,SW/솔루션,c#
256110,백엔드 개발자 담당,인피니티익스체인지코리아,"['spring boot', 'spring data jpa', 'rest api', 'mysql', 'aws', 'Spring Data JPA', 'redis', 'Mybatis']",10,202,3,7,서울,강남구,70,2024-06-02 20:33:15.558810,https://www.jumpit.co.kr/position/25482,서버/백엔드 개발자,spring data jpa
259662,[전문연구요원 가능] NPU Compiler Engineer,모빌린트,"['C++', 'c', 'Linux', 'DeepLearning', 'Python']",17,2154,0,20,서울,강남구,70,2024-06-02 20:34:04.327385,https://www.jumpit.co.kr/position/10026,인공지능/머신러닝,c
259818,시스템 개발자,피닉스다트,"['c++', 'c', 'sw', 'linux']",0,56,5,10,서울,구로구,70,2024-06-02 20:33:49.072694,https://www.jumpit.co.kr/position/24253,devops/시스템 엔지니어,c
260116,[전문연구원 가능] SoC Design Engineer,모빌린트,"['Java', 'ASIC', 'c++', 'EDA', 'c', 'FPGA', 'Verilog', 'Python']",15,1790,0,20,경기,성남시,70,2024-06-02 20:33:04.740887,https://www.jumpit.co.kr/position/10028,HW/임베디드,c
260239,펌웨어(Firmware) 임베디드 개발자(경력),디에이아이오,"['fw', 'c++', 'c', 'sw', 'embedded']",3,568,2,20,경기,성남시,70,2024-06-02 20:34:45.782798,https://www.jumpit.co.kr/position/15074,HW/임베디드,c
260273,RTL / IP  설계 연구원 채용,디에이아이오,"['FW', 'c++', 'ASIC', 'c', 'ARM', 'verilog']",3,247,3,20,경기,성남시,70,2024-06-02 20:34:55.628553,https://www.jumpit.co.kr/position/15083,HW/임베디드,c
260320,[전문연구요원 가능] Software Engineer,모빌린트,"['C++', 'c', 'Linux', 'Embedded', 'Python']",53,2492,0,20,서울,강남구,70,2024-06-02 20:33:12.319924,https://www.jumpit.co.kr/position/10027,SW/솔루션,c
260394,시스템 개발자,피닉스다트,"['c++', 'c', 'sw', 'linux']",0,56,5,10,서울,구로구,70,2024-06-02 20:33:49.072694,https://www.jumpit.co.kr/position/24253,SW/솔루션,c
260474,[SW]  (CT 3D Viewer / Digital Guide)  SW개발,덴티움,"['c#', 'c++', 'c', 'qt', 'SW', 'DirectX', 'OpenGL', 'opencv']",7,371,1,6,경기,수원시,70,2024-06-02 20:34:13.023246,https://www.jumpit.co.kr/position/21535,SW/솔루션,c
260482,정형외과용 3D뷰어 SW 개발,덴티움,"['c#', 'c++', 'c', 'qt', 'SW', 'OpenGL']",4,254,2,8,경기,수원시,70,2024-06-02 20:34:14.245263,https://www.jumpit.co.kr/position/21534,SW/솔루션,c
260619,펌웨어(Firmware) 임베디드 개발자(경력),디에이아이오,"['fw', 'c++', 'c', 'sw', 'embedded']",3,568,2,20,경기,성남시,70,2024-06-02 20:34:45.782798,https://www.jumpit.co.kr/position/15074,SW/솔루션,c
261879,그로우맵스 경력개발자 모집,프리그로우,"['flutter', 'android os', 'ios']",0,57,3,10,부산,부산진구,70,2024-06-02 20:34:17.480561,https://www.jumpit.co.kr/position/25036,크로스플랫폼 앱개발자,flutter
264340,그로우맵스 경력개발자 모집,프리그로우,"['flutter', 'android os', 'ios']",0,57,3,10,부산,부산진구,70,2024-06-02 20:34:17.480561,https://www.jumpit.co.kr/position/25036,크로스플랫폼 앱개발자,android os
268713,AI 물류 스타트업 프론트엔드 개발자,아로아랩스,"['Vue.js', 'CSS 3', 'Visual Studio Code', 'vuex', 'GitHub', 'JavaScript', 'HTML5', 'axios']",10,400,1,10,서울,마포구,70,2024-06-02 20:32:48.499489,https://www.jumpit.co.kr/position/24667,프론트엔드 개발자,vuex
268783,[DX팀] 프론트엔드 개발자 (3년 이상),이지스엔터프라이즈,"['Jenkins', 'Java', 'Vue.js', 'Git', 'Confluence', 'vuex', 'SCSS', 'Spring Boot']",3,90,3,8,서울,금천구,70,2024-06-02 20:33:15.558810,https://www.jumpit.co.kr/position/24995,프론트엔드 개발자,vuex
268814,Frontend Engineer 경력직 모집,메이크스타,"['Git', 'vuex', 'Storybook', 'Nuxt.js', 'Bootstrap', 'Webpack', 'React', 'Kubernetes']",14,457,3,15,서울,강남구,70,2024-06-02 20:33:25.312491,https://www.jumpit.co.kr/position/20040,프론트엔드 개발자,vuex
268827,Front-end Developer (Cloud Monitoring Solution),오케스트로,"['TypeScript', 'CSS 3', 'Vue.js', 'Git', 'vuex', 'HTML5', 'ES6', 'Yarn', 'React']",4,212,2,15,서울,영등포구,70,2024-06-02 20:33:29.612743,https://www.jumpit.co.kr/position/23939,프론트엔드 개발자,vuex
268832,프론트엔드 시니어 개발자,디카르고,"['TypeScript', 'vuex', 'Redux', 'HTML5', 'JavaScript', 'Appium', 'Zustand', 'Flutter', 'AWS', 'DB', 'Jest']",2,184,5,10,서울,강남구,70,2024-06-02 20:33:32.858190,https://www.jumpit.co.kr/position/24912,프론트엔드 개발자,vuex
268888,[O2pluss] 프론트엔드 개발자,오투플러스,"['REST API', 'Vue.js', 'AngularJS', 'Git', 'vuex', 'React']",1,22,3,10,경기,용인시,70,2024-06-02 20:33:58.846340,https://www.jumpit.co.kr/position/25334,프론트엔드 개발자,vuex
268917,Front-end Developer (OpenStack Service Platform),오케스트로,"['TypeScript', 'Vue.js', 'vuex', 'OpenStack']",5,149,3,10,서울,영등포구,70,2024-06-02 20:34:18.569572,https://www.jumpit.co.kr/position/23933,프론트엔드 개발자,vuex
268925,Front-end Developer (Cloud Management Platform),오케스트로,"['TypeScript', 'vuex', 'Webpack']",27,1009,7,15,서울,영등포구,70,2024-06-02 20:34:24.078371,https://www.jumpit.co.kr/position/13642,프론트엔드 개발자,vuex
269097,Front-end Developer (OpenStack Service Platform),오케스트로,"['TypeScript', 'Vue.js', 'vuex', 'OpenStack']",5,149,3,10,서울,영등포구,70,2024-06-02 20:34:18.569572,https://www.jumpit.co.kr/position/23933,웹 풀스택 개발자,vuex
271174,AI 물류 스타트업 프론트엔드 개발자,아로아랩스,"['Vue.js', 'CSS 3', 'Visual Studio Code', 'vuex', 'GitHub', 'JavaScript', 'HTML5', 'axios']",10,400,1,10,서울,마포구,70,2024-06-02 20:32:48.499489,https://www.jumpit.co.kr/position/24667,프론트엔드 개발자,axios
