,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
900627,프론트엔드 개발자,디어라운드,"['TypeScript', 'React Query', 'REST API', 'CSS 3', 'Framer', 'React Router', 'Socket.IO', 'HTML5', 'JavaScript', 'React']",3,35,1,3,서울,강남구,70,2024-05-08 00:30:57.073230,https://www.jumpit.co.kr/position/24817,프론트엔드 개발자,REST API
900647,프론트엔드(Frontend) 개발자 경력 채용,밸로프,"['REST API', 'Next.js', 'React']",12,800,3,5,서울,금천구,70,2024-05-08 00:31:09.947955,https://www.jumpit.co.kr/position/6917,프론트엔드 개발자,REST API
900664,React 프론트엔드 개발자(Senior),아이오바이오,"['REST API', 'GraphQL', 'React']",5,359,4,15,서울,강남구,70,2024-05-08 00:31:19.635383,https://www.jumpit.co.kr/position/16346,프론트엔드 개발자,REST API
900667,[커머스AI] 프론트엔드 엔지니어(4년 이상 경력자),버즈니,"['TypeScript', 'REST API', 'CSS 3', 'Redux', 'JavaScript', 'HTML5', 'ES6', 'React']",1,51,4,8,서울,관악구,70,2024-05-08 00:31:20.711331,https://www.jumpit.co.kr/position/24618,프론트엔드 개발자,REST API
900669,[MOFIN] 2023 하반기 채용 - 프론트엔드 개발자,모핀,"['Java', 'REST API', 'Flutter', 'Node.js', 'React Native', 'React', 'Dart']",3,675,5,7,서울,금천구,70,2024-05-08 00:31:21.781700,https://www.jumpit.co.kr/position/21314,프론트엔드 개발자,REST API
900684,시니어 프론트엔드 개발자,아이트럭,"['REST API', 'Java', 'JavaScript', 'Node.js', 'Python', 'SQL', 'Kotlin']",66,3996,5,10,서울,서초구,70,2024-05-08 00:31:32.507924,https://www.jumpit.co.kr/position/7085,프론트엔드 개발자,REST API
900691,웹 프론트엔드 개발자,올라운드닥터스,"['TypeScript', 'CSS 3', 'REST API', 'Figma', 'Redux', 'HTML5', 'JavaScript', 'React', 'Webpack']",3,123,5,10,경기,성남시,70,2024-05-08 00:31:36.809151,https://www.jumpit.co.kr/position/24135,프론트엔드 개발자,REST API
900718,프론트엔드 웹 개발자(기술연구소) 모집,지니언스,"['REST API', 'Docker', 'Node.js']",8,327,3,10,경기,안양시,70,2024-05-08 00:32:02.622601,https://www.jumpit.co.kr/position/15956,프론트엔드 개발자,REST API
900722,웹 그래픽(F/E) 개발자,데이터메이커,"['CSS 3', 'Vue.js', 'AngularJS', 'REST API', 'Babel', 'HTML5', 'JavaScript', 'Nuxt.js', 'React', 'Webpack']",2,110,5,20,대전,유성구,70,2024-05-08 00:32:10.105024,https://www.jumpit.co.kr/position/24334,프론트엔드 개발자,REST API
900738,실시간 데이터 처리 및 웹 개발자 모집,아이오티플렉스,"['TypeScript', 'REST API', 'Java', 'AI/인공지능', 'Git', 'JavaScript', 'Spring', 'React', 'SQL', 'Python']",4,353,0,2,부산,해운대구,70,2024-05-08 00:30:11.998252,https://www.jumpit.co.kr/position/24603,웹 풀스택 개발자,REST API
900746,[병역특례] 풀스택개발 산업기능요원 모집,넛지헬스케어,"['REST API', 'python', 'Git', 'rest api', 'Redux', 'Node.js', 'aws', 'AWS', 'React', 'javascript']",60,2472,0,2,서울,강남구,70,2024-05-08 00:30:17.372486,https://www.jumpit.co.kr/position/12720,웹 풀스택 개발자,REST API
900750,리사이클링 솔루션 운영 및 유지보수(웹 풀스택),유케이미디어,"['Java', 'REST API', 'Git', 'Redux', 'MySQL', 'Next.js', 'Spring', 'React', 'AWS']",2,160,3,7,서울,종로구,70,2024-05-08 00:30:18.436146,https://www.jumpit.co.kr/position/23234,웹 풀스택 개발자,REST API
900777,JAVA 개발자,소프트넷,"['Vue.js', 'Java', 'REST API', 'Docker', 'JavaScript', 'Spring', 'React', 'Angular 2', 'SQL']",9,491,3,10,서울,강남구,70,2024-05-08 00:30:34.523141,https://www.jumpit.co.kr/position/21028,웹 풀스택 개발자,REST API
900791,"Java, C#, 안드로이드, 풀스택 개발자(주니어/경력)",비욘드아이앤씨,"['C#', 'Java', 'REST API', 'JSP', '.NET', 'Objective-C', 'Spring Boot', 'Swift', 'iOS', 'Android OS']",28,3898,3,20,서울,성동구,70,2024-05-08 00:30:46.370091,https://www.jumpit.co.kr/position/403,웹 풀스택 개발자,REST API
900802,웹 개발,케이엠에스테크놀로지,"['Java', 'REST API', 'SW', 'JSP', 'JavaScript', 'HTML5', 'MariaDB', 'Spring']",31,1597,3,6,서울,강남구,70,2024-05-08 00:30:51.731595,https://www.jumpit.co.kr/position/14440,웹 풀스택 개발자,REST API
900805,[에이스손해보험] IT 시스템 개발자 (대리-과장),에이스아메리칸화재해상보험,"['REST API', 'CSS 3', 'jQuery', 'Microsoft IIS', 'JavaScript', 'ASP.NET', 'Visual Studio', 'MSSQL']",13,429,5,8,서울,종로구,70,2024-05-08 00:30:53.866046,https://www.jumpit.co.kr/position/22039,웹 풀스택 개발자,REST API
900813,[서울] 풀스택 (Full-stack) 개발자,인터엑스,"['Java', 'CSS 3', 'REST API', 'RDB', 'HTML5', 'React.js Boilerplate', 'DB', 'Python']",5,441,5,15,서울,금천구,70,2024-05-08 00:31:00.297898,https://www.jumpit.co.kr/position/22462,웹 풀스택 개발자,REST API
900815,"웹 어플리케이션 개발자 모집(C#, ASP.NET 등)",에이블정보,"['C#', 'REST API', 'C++', 'JavaScript', 'ASP.NET', 'MSSQL', '.NET Core']",8,634,1,10,서울,서초구,70,2024-05-08 00:31:01.371312,https://www.jumpit.co.kr/position/22309,웹 풀스택 개발자,REST API
900828,웹개발자 경력자 채용(PL급),디지털다임,"['Java', 'REST API', 'RDB', 'Git', 'MySQL', 'Spring Framework', 'Oracle', 'MSSQL']",4,513,5,10,서울,용산구,70,2024-05-08 00:31:08.871883,https://www.jumpit.co.kr/position/13440,웹 풀스택 개발자,REST API
900836,"개발팀 리더, Web부문 개발전문가, PL, PM",에스피에이치,"['AngularJS', 'REST API', 'GCP', 'PostgreSQL', 'Spring Framework', 'Spring Boot', 'AWS', 'React', 'Python', 'SQL']",14,884,7,15,서울,마포구,70,2024-05-08 00:31:15.311816,https://www.jumpit.co.kr/position/10059,웹 풀스택 개발자,REST API
900845,백엔드(풀스텍) 개발자,알비에치,"['REST API', 'Java', 'Amazon EC2', 'Amazon S3', 'Infra', 'Node.js', 'Spring', 'React', 'Spring Data JPA']",1,57,7,20,경기,안양시,70,2024-05-08 00:31:22.849545,https://www.jumpit.co.kr/position/24624,웹 풀스택 개발자,REST API
900852,에이전시 PHP 백엔드 경력직 모집(정규직),코워커넷,"['REST API', 'Linux', 'MySQL', 'PHP', 'MariaDB', 'Laravel']",7,384,3,10,서울,은평구,70,2024-05-08 00:31:30.389129,https://www.jumpit.co.kr/position/21541,웹 풀스택 개발자,REST API
900853,웹 풀스택 & API 데이터베이스,로코모션뷰,"['REST API', 'JavaScript', 'Node.js', 'React Native', 'React']",10,790,3,7,서울,영등포구,70,2024-05-08 00:31:31.446507,https://www.jumpit.co.kr/position/13867,웹 풀스택 개발자,REST API
900855,웹 기반 치료계획 SW 풀스택 개발자 (3년 이상),라덱셀,"['Java', 'REST API', 'AZURE', 'NoSql', 'JavaScript', 'Node.js', 'DICOM', 'React', 'Python']",1,106,3,10,서울,용산구,70,2024-05-08 00:31:32.507924,https://www.jumpit.co.kr/position/24589,웹 풀스택 개발자,REST API
900870,"C#, C++ 서버/클라이언트 개발자(C++ 개발 가능자 우대)",에이블정보,"['C#', 'REST API', 'AZURE', 'C++', 'Microsoft SQL Server', 'ASP.NET', '.NET', '.NET Core']",6,363,3,15,서울,서초구,70,2024-05-08 00:31:37.881813,https://www.jumpit.co.kr/position/22311,웹 풀스택 개발자,REST API
900873,[이커넥트] CTO 개발총괄 모집,이커넥트,"['Java', 'REST API', 'jQuery', 'SW', 'JavaScript', 'PHP', 'iOS']",17,1089,5,10,서울,강남구,70,2024-05-08 00:31:40.035019,https://www.jumpit.co.kr/position/14447,웹 풀스택 개발자,REST API
900916,기술개발부 모바일팀(AOS) 채용,더이앤엠,"['REST API', 'OpenGL', 'Android OS']",39,1412,1,2,서울,서초구,70,2024-05-08 00:30:22.712095,https://www.jumpit.co.kr/position/3964,안드로이드 개발자,REST API
900918,Android 앱개발,애니테일,"['REST API', 'SQLite', 'Android SDK', 'Kotlin']",24,833,2,5,서울,서초구,70,2024-05-08 00:30:23.788172,https://www.jumpit.co.kr/position/23704,안드로이드 개발자,REST API
900919,모바일 앱 개발자 모집,지니언스,"['REST API', 'Java', 'Objective-C', 'Flutter', 'Swift', 'Android SDK', 'iOS', 'Android OS', 'Kotlin']",39,1643,3,10,경기,안양시,70,2024-05-08 00:30:28.076095,https://www.jumpit.co.kr/position/15960,안드로이드 개발자,REST API
900922,안드로이드 개발자,테이크아웃,"['REST API', 'Android OS', 'Kotlin']",47,2369,1,5,서울,마포구,70,2024-05-08 00:30:31.294888,https://www.jumpit.co.kr/position/9488,안드로이드 개발자,REST API
900924,안드로이드 앱 개발자 (경력),케이웨더,"['Java', 'REST API', 'Vue.js', 'Linux', 'Spring Framework', 'Spring Boot', 'React', 'Android OS', 'Python']",8,194,5,10,서울,구로구,70,2024-05-08 00:30:33.443163,https://www.jumpit.co.kr/position/24282,안드로이드 개발자,REST API
900935,Android 앱 개발자,헥토헬스케어,"['REST API', 'RxJava', 'Android OS', 'Kotlin']",19,646,5,10,서울,강남구,70,2024-05-08 00:30:45.292480,https://www.jumpit.co.kr/position/17482,안드로이드 개발자,REST API
900938,안드로이드 개발 엔지니어 구인,고스트패스,"['Java', 'REST API', 'Android OS', 'Kotlin']",22,1754,2,10,서울,,70,2024-05-08 00:30:52.801760,https://www.jumpit.co.kr/position/2438,안드로이드 개발자,REST API
900946,[병역특례] 안드로이드개발 산업기능요원 모집,넛지헬스케어,"['REST API', 'Git', 'Slack', 'Android OS', 'Kotlin']",34,1999,0,3,서울,강남구,70,2024-05-08 00:30:58.145467,https://www.jumpit.co.kr/position/12001,안드로이드 개발자,REST API
900952,안드로이드 개발자,골프존카운티,"['Java', 'REST API', 'Android OS', 'Kotlin']",16,728,5,15,대전,유성구,70,2024-05-08 00:31:08.871883,https://www.jumpit.co.kr/position/20847,안드로이드 개발자,REST API
900957,안드로이드 모바일앱 개발,다우기술,"['Java', 'REST API', 'Git', 'Android OS', 'Jira', 'Kotlin']",1,40,3,7,경기,성남시,70,2024-05-08 00:31:23.922564,https://www.jumpit.co.kr/position/24766,안드로이드 개발자,REST API
900983,모바일 앱 개발자 모집,지니언스,"['REST API', 'Java', 'Objective-C', 'Flutter', 'Swift', 'Android SDK', 'iOS', 'Android OS', 'Kotlin']",39,1643,3,10,경기,안양시,70,2024-05-08 00:30:28.076095,https://www.jumpit.co.kr/position/15960,IOS 개발자,REST API
900997,IOS Native 앱 개발자,고스트패스,"['REST API', 'XML', 'Swift', 'SwiftUI', 'iOS']",17,1566,3,10,광주,동구,70,2024-05-08 00:31:11.028978,https://www.jumpit.co.kr/position/12026,IOS 개발자,REST API
901004,iOS Developer (근무조건 협의 가능),휴머스온,"['REST API', 'Objective-C', 'Swift', 'iOS']",6,170,3,10,서울,강남구,70,2024-05-08 00:31:21.781700,https://www.jumpit.co.kr/position/24604,IOS 개발자,REST API
901005,iOS 모바일앱 개발,다우기술,"['REST API', 'Git', 'Swift', 'iOS', 'Rxswift', 'Jira']",1,49,3,7,경기,성남시,70,2024-05-08 00:31:28.242209,https://www.jumpit.co.kr/position/24765,IOS 개발자,REST API
901023,Flutter 개발,인피니티익스체인지코리아,"['REST API', 'Blockchain', 'Flutter', 'iOS', 'Android OS']",18,573,1,9,서울,강남구,70,2024-05-08 00:30:29.156023,https://www.jumpit.co.kr/position/23502,크로스플랫폼 앱개발자,REST API
901027,플러터 개발자(Flutter),비밀리,"['REST API', 'Git', 'Confluence', 'Flutter', 'iOS', 'Jira', 'Android OS', 'Dart']",29,1744,2,5,경기,성남시,70,2024-05-08 00:30:42.065042,https://www.jumpit.co.kr/position/17906,크로스플랫폼 앱개발자,REST API
901034,앱 개발자(Flutter) (신규 웹소설 플랫폼),미스터블루,"['Firebase', 'REST API', 'Git', 'Figma', 'Flutter', 'iOS', 'Android OS', 'fastlane', 'Dart']",9,258,1,7,서울,강서구,70,2024-05-08 00:30:50.662709,https://www.jumpit.co.kr/position/24505,크로스플랫폼 앱개발자,REST API
901046,[인텔리안테크] Mobile App S/W 개발,인텔리안테크놀로지스,"['Java', 'REST API', 'Xamarin', 'Git', 'MySQL', 'Flutter', 'Swift', 'iOS', 'Android OS', 'Kotlin']",25,800,5,12,경기,성남시,70,2024-05-08 00:31:05.659364,https://www.jumpit.co.kr/position/12127,크로스플랫폼 앱개발자,REST API
901051,[부산] 앱 개발자 경력,에이미파이,"['REST API', 'Git', 'Flutter', 'Swift', 'React Native', 'iOS', 'Android OS', 'Kotlin']",9,1030,3,8,부산,남구,70,2024-05-08 00:31:11.028978,https://www.jumpit.co.kr/position/16199,크로스플랫폼 앱개발자,REST API
901052,모바일 앱 소프트웨어 개발 (Flutter / iOS / Android),블록체인랩스,"['REST API', 'Flutter', 'Swift', 'React Native', 'iOS', 'Android OS', 'WebSocket', 'Kotlin']",6,271,3,10,서울,서초구,70,2024-05-08 00:31:12.109365,https://www.jumpit.co.kr/position/23799,크로스플랫폼 앱개발자,REST API
901054,[MOFIN] 2023 하반기 채용 - 프론트엔드 개발자,모핀,"['Java', 'REST API', 'Flutter', 'Node.js', 'React Native', 'React', 'Dart']",3,675,5,7,서울,금천구,70,2024-05-08 00:31:21.781700,https://www.jumpit.co.kr/position/21314,크로스플랫폼 앱개발자,REST API
901058,모바일 App 개발자,스테이지랩스,"['TypeScript', 'React Query', 'REST API', 'Redux', 'Zustand', 'Recoil', 'React Native', 'iOS', 'Android OS', 'SWR']",9,291,3,10,서울,중구,70,2024-05-08 00:31:33.575751,https://www.jumpit.co.kr/position/23202,크로스플랫폼 앱개발자,REST API
901059,React Native 개발자 (가상자산 거래소 앱 개발),피어테크,"['REST API', 'JavaScript', 'React Native', 'iOS', 'Android OS', 'WebSocket']",14,824,2,10,서울,강남구,70,2024-05-08 00:31:35.742837,https://www.jumpit.co.kr/position/10743,크로스플랫폼 앱개발자,REST API
901061,Flutter 앱 & Node.js 개발자(신입 지원가능),인졀미,"['TypeScript', 'REST API', 'NoSql', 'Linux', 'PostgreSQL', 'Node.js', 'Flutter', 'AWS', 'Dart']",4,109,0,5,서울,서초구,70,2024-05-08 00:31:37.881813,https://www.jumpit.co.kr/position/24737,크로스플랫폼 앱개발자,REST API
901065,React Native 모바일 개발자,올라운드닥터스,"['TypeScript', 'CSS 3', 'REST API', 'HTML5', 'JavaScript', 'React Native', 'iOS', 'Android OS', 'React', 'Webpack']",5,283,3,10,경기,성남시,70,2024-05-08 00:31:44.353891,https://www.jumpit.co.kr/position/21316,크로스플랫폼 앱개발자,REST API
901102,[FC Online] 서버 개발자(Server Software Engineer),일렉트로닉아츠코리아,"['REST API', 'NoSql', 'Linux', 'JavaScript', 'Node.js', 'Kubernetes']",2,89,0,15,서울,강남구,70,2024-05-08 00:31:17.476507,https://www.jumpit.co.kr/position/24792,게임 서버 개발자,REST API
901104,[Unannounced Project] 서버 개발자(Server Software Engineer) (7년~),일렉트로닉아츠코리아,"['TypeScript', 'REST API', 'C++', 'NoSql', 'C', 'JavaScript', 'Go', 'Node.js', 'Kubernetes', 'Python']",7,591,7,15,서울,강남구,70,2024-05-08 00:31:44.353891,https://www.jumpit.co.kr/position/13324,게임 서버 개발자,REST API
901144,데이터 스크래핑/API연동 개발자 (Python),서클플랫폼,"['REST API', 'Linux', 'FastAPI', 'ScrapingBot', 'Python', 'Flask', 'SQL']",15,391,1,10,서울,강남구,70,2024-05-08 00:30:21.651185,https://www.jumpit.co.kr/position/24395,빅데이터 엔지니어,REST API
901152,[워트 개발팀] 데이터 엔지니어 모집 (국내 최대 데이터),워트인텔리전스,"['Java', 'REST API', 'Hadoop', 'BigData', 'MongoDB', 'Spring', 'Lucene', 'AWS', 'SQL', 'Python']",51,2119,2,10,서울,서초구,70,2024-05-08 00:30:42.065042,https://www.jumpit.co.kr/position/7326,빅데이터 엔지니어,REST API
901164,[미리디] 데이터 챕터 리드,미리디,"['REST API', 'R', 'Google Analytics', 'Google Tag Manager', 'DeepLearning', 'MachineLearning', 'SQL', 'Python']",14,1243,6,15,서울,구로구,70,2024-05-08 00:30:57.073230,https://www.jumpit.co.kr/position/11360,빅데이터 엔지니어,REST API
901221,GPT챗봇 개발자 채용,파인더스,"['REST API', 'AI/인공지능', 'PyTorch', 'JSON', 'OpenAPI', 'Python', 'TensorFlow']",60,2369,0,3,서울,영등포구,70,2024-05-08 00:30:17.372486,https://www.jumpit.co.kr/position/16957,인공지능/머신러닝,REST API
901366,[4DREPLAY] C/C++ Application Development 개발자 채용(경력),포디리플레이코리아,"['C#', 'REST API', 'C++', 'C', 'Socket.IO', 'TCP/IP', 'WPF', 'Apache HTTP Server']",2,92,5,10,서울,강남구,70,2024-05-08 00:32:13.313673,https://www.jumpit.co.kr/position/24033,인공지능/머신러닝,REST API
901463,[Unannounced Project] DevOps Engineer (데브옵스 엔지니어),일렉트로닉아츠코리아,"['Jenkins', 'REST API', 'C++', 'C', 'Docker', 'Argo', 'Go', 'GitLab', 'gRPC', 'Kubernetes', 'Python']",5,387,5,15,서울,강남구,70,2024-05-08 00:31:26.088727,https://www.jumpit.co.kr/position/21396,devops/시스템 엔지니어,REST API
901611,[병역특례] QA담당 산업기능요원 모집,넛지헬스케어,"['QA', 'REST API', 'Slack', 'Notion', 'Selenium', 'Postman']",17,1344,0,3,서울,강남구,70,2024-05-08 00:31:21.781700,https://www.jumpit.co.kr/position/11995,QA 엔지니어,REST API
901640,모빌리티 분야 PM(프로젝트 매니저) 모집,아이나비시스템즈,"['Java', 'REST API', 'C++', 'C', 'Linux', 'Confluence', 'iOS', 'Android OS', 'Jira']",3,154,5,15,경기,성남시,70,2024-05-08 00:30:46.370091,https://www.jumpit.co.kr/position/22019,개발 PM,REST API
901654,"개발팀 리더, Web부문 개발전문가, PL, PM",에스피에이치,"['AngularJS', 'REST API', 'GCP', 'PostgreSQL', 'Spring Framework', 'Spring Boot', 'AWS', 'React', 'Python', 'SQL']",14,884,7,15,서울,마포구,70,2024-05-08 00:31:15.311816,https://www.jumpit.co.kr/position/10059,개발 PM,REST API
901661,개발팀장/리더,아인잡,"['Java', 'REST API', 'RDB', 'Git', 'Confluence', 'MySQL', 'Spring Boot', 'Spring', 'AWS', 'Amazon RDS']",9,649,7,15,서울,강남구,70,2024-05-08 00:31:19.635383,https://www.jumpit.co.kr/position/20741,개발 PM,REST API
901674,[이커넥트] CTO 개발총괄 모집,이커넥트,"['Java', 'REST API', 'jQuery', 'SW', 'JavaScript', 'PHP', 'iOS']",17,1089,5,10,서울,강남구,70,2024-05-08 00:31:40.035019,https://www.jumpit.co.kr/position/14447,개발 PM,REST API
901699,SW 개발자 PM,피앤이시스템즈,"['REST API', 'Java', 'Composer', 'Linux', 'Android SDK', 'Kotlin', 'Jetpack']",0,34,8,12,경기,수원시,70,2024-05-08 00:32:16.518493,https://www.jumpit.co.kr/position/24415,개발 PM,REST API
901712,Account & Community 개발 팀장급 채용,디어유,"['Java', 'REST API', 'NoSql', 'MySQL', 'Spring Boot', 'AWS', 'Python', 'SQL']",0,4,10,15,서울,강남구,70,2024-05-08 00:32:26.144701,https://www.jumpit.co.kr/position/24820,개발 PM,REST API
901866,펌웨어(FW) 개발자 집중 채용,트루엔,"['Golang', 'REST API', 'FW', 'C++', 'C', 'Linux', 'MySQL']",1,46,3,10,서울,구로구,70,2024-05-08 00:32:13.313673,https://www.jumpit.co.kr/position/24485,HW/임베디드,REST API
901923,솔루션 개발자,엠서클,"['REST API', 'Java', 'Spring Boot', 'Spring', 'Oracle']",46,939,3,10,서울,강남구,70,2024-05-08 00:30:18.436146,https://www.jumpit.co.kr/position/20080,SW/솔루션,REST API
